City,Brand,Body,Price[1000Eur],1000Km,Power[HP],Year,Gas,Transmission,Seller,Owners,Warranty,URL
münchen,bmw,kombi,10.499,239.333,184,2013,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-320-d-touring-xdrive-sport-line-navi-ahk-xenon-diesel-blau-8def97c8-f589-4e3f-9149-ca452c4b061f
münchen,bmw,kombi,12.990,198.9,190,2015,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/bmw-520-d-tou--navi-prof--bi-xenon--ahk-diesel-grau-b739451a-65d9-4570-80c1-9556c1f2342e
münchen,bmw,kombi,17.900,91.532,116,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-216-d-gran-tourer-aut-kam-pdc-navi-klima-wr-diesel-beige-fd41b516-76d6-4510-a325-be76cdac458c
münchen,bmw,kombi,17.999,209.3,306,2015,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-535-i-touring-m-sportpaket-navi-pano-head-up-hifi-benzin-schwarz-9bbe5203-abe7-4497-8733-3d4f065a2167
münchen,bmw,kombi,18.499,97.659,184,2017,Benzin,Schaltgetriebe,Händler,3,Ja,https://www.autoscout24.de/angebote/bmw-320-i-touring-luxury-line-led-navi-leder-ahk-hifi-benzin-silber-d129c621-da84-49a7-b585-2eb90a196256
münchen,bmw,kombi,18.900,197.0,258,2013,Diesel,Automatik,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-330-330d-touring-xdrive-sport-aut-diesel-schwarz-2f872398-1ede-451d-a159-09051235fa94
münchen,bmw,kombi,17.999,123.0,184,2014,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-520-touring-520d-xdrive-tempomat-ahk-navi-xenon-hud-diesel-grau-c566c645-37c3-493c-bfe9-af9fd39175dd
münchen,bmw,kombi,16.590,115.874,245,2014,Benzin,Automatik,Händler,3,Ja,https://www.autoscout24.de/angebote/bmw-328-i-aut-navi-bi-xenon-acc-cam-leder-head-up-benzin-grau-8a84eb8a-910b-4d81-8e32-49885b4fefa3
münchen,bmw,kombi,18.999,125.132,218,2014,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-325-d-m-sportpaket-m-paket-pano-neuer-motor-diesel-grau-5cec0aae-7c6a-4068-8aeb-de98800b4890
münchen,bmw,kombi,16.900,174.35,150,2017,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-318-touring-318d-luxury-line-pano-led-hud-aut-leder-diesel-weiss-f3ebaaed-55b9-467d-aa61-2e6e30a36cc9
münchen,bmw,kombi,19.980,133.556,218,2016,Diesel,Automatik,Händler,3,Ja,https://www.autoscout24.de/angebote/bmw-525-d-tou-xdrive-ahk-navi-leder-bi-xen-head-up-diesel-c350f4a9-f915-4e44-af87-7cde97f79883
münchen,bmw,kombi,19.997,128.0,218,2015,Diesel,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-525-d-touring-navi-xenon-leder-panorama-ahk-diesel-silber-4fa340cf-1567-4674-a7f6-998efb000a5f
münchen,bmw,kombi,17.390,160.0,190,2015,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/bmw-520-baureihe-5-touring-520d-xdrive-diesel-schwarz-6ae4a12a-2833-4790-a817-927340575518
münchen,bmw,kombi,18.750,127.0,190,2016,Diesel,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/bmw-320-d-touring-aut-luxury-led-leder-navi-el-heck-diesel-grau-a5ba5a5a-b102-469d-8011-1944cb51f7dc
münchen,bmw,kombi,16.290,155.0,150,2016,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/bmw-318-diesel-automatik-touring-diesel-silber-d09e1a23-76d5-47a8-bacc-a36f3ccc93e6
münchen,bmw,kombi,17.299,95.0,136,2017,Benzin,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-218-218i-active-tourer-aut-sport-line-benzin-weiss-bd483a64-0291-46b3-a05a-874cacd95194
münchen,bmw,kombi,15.499,190.0,218,2014,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-525-525d-xdrive-touring-aut-modern-line-euro6-diesel-weiss-92e56277-c0e2-4ad9-8904-e855167cc281
münchen,bmw,kombi,17.999,143.0,218,2014,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/bmw-525-touring-525d-xdrive-euro6-automatik-top-diesel-schwarz-5abf0e22-0ae6-4513-853f-73770b70cc1c
münchen,bmw,kombi,16.990,143.0,190,2018,Diesel,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-d-touring-ahk-naviprof-17-sportsitz-komfzug-diesel-grau-29dd8b3f-85ee-4572-baf9-7d6b738a2be6
münchen,bmw,kombi,16.000,85.8,143,2014,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-318-318d-touring-diesel-grau-68f91a99-80b9-4394-a520-f57d708be40b
münchen,bmw,kombi,17.290,150.0,224,2016,Diesel,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/bmw-325-325d-touring-aut-sport-naviprof-ahk-led-headup-diesel-schwarz-e59c050f-8a6c-4677-8779-892d9ada562a
münchen,bmw,kombi,17.490,103.923,184,2014,Diesel,Automatik,Händler,3,12 Monate,https://www.autoscout24.de/angebote/bmw-320-xdrive-aut-navi-pdc-shz-tempo-klima-diesel-weiss-72989e7b-f37c-4847-a6b3-3d5daa6737cb
münchen,bmw,kombi,16.999,160.0,258,2013,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-330-d-grosse-navi-automatik-head-up-display-diesel-schwarz-fdd31db5-305e-4c56-be0e-86a17a0b1b34
münchen,bmw,kombi,15.900,109.5,150,2016,Diesel,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-318-d-advantage-1-hand-ahk-scheckheftgepflegt-diesel-silber-a74b92bf-4558-4094-81d5-7b16f70d211c
münchen,bmw,kombi,19.700,97.8,258,2013,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-330-d-t-hud-pano-naviprof-kl-fa-xenon-diesel-grau-158ac9a8-18c7-45f3-8fa9-299f889615b6
münchen,bmw,kombi,15.900,148.0,184,2013,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-520-i-touring-f11-luxury-automatik-top-ausst-2-hand-benzin-schwarz-99aa6c73-af23-4a55-89cb-bfe9830b6423
münchen,bmw,kombi,17.315,108.25,150,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-d-automatik-navi-led-headup-temp-8xaluf-bmw-diesel-schwarz-70ef0852-6864-4921-88d4-9612d8130ace
münchen,bmw,kombi,15.990,149.551,184,2014,Diesel,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/bmw-320-d-tour-hud-navi-leder-key-pano-rfk-xenon-ahk-diesel-weiss-5b11bc43-3a69-4b0f-9464-ade0fce3a7e8
münchen,bmw,kombi,17.990,174.0,190,2016,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-aut-sport-line-diesel-weiss-3e07ed68-bc11-4ff6-8cbe-2b9bcad72fa3
münchen,bmw,kombi,17.999,117.0,190,2017,Diesel,Schaltgetriebe,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-diesel-grau-8c3de9d1-d98e-48f5-bd1d-c98411305284
münchen,bmw,kombi,15.995,107.838,116,2018,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-316-316d-touring-advantage-navi-led-shz-pdc-tempomat-diesel-weiss-f4b56d4c-d185-42d1-bb4b-85af721eb40d
münchen,bmw,kombi,19.800,139.9,190,2014,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-520-520d-xdrive-touring-aut-luxury-l-pano-acc-st-hzg-diesel-braun-ce2eb71d-a79b-4f1e-8655-4937b14b42d0
münchen,bmw,kombi,18.900,89.0,224,2016,Elektro/Benzin,-,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-225-225xe-iperformance-active-tourer-luxury-line-elektro-benzin-blau-4c127c69-2330-44c0-90e0-c0878a8ffd5f
münchen,bmw,kombi,15.400,134.0,163,2016,Diesel,Schaltgetriebe,Privat,3,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-efficient-dynamics-edition-diesel-weiss-a1865741-ed21-4c60-9d15-d42304170682
münchen,bmw,kombi,16.449,141.667,150,2018,Diesel,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/bmw-318-318d-touring-advantage-led-pdc-modellpflege-diesel-weiss-4c66f3e5-298f-445e-901a-f1bcf10cd3c2
münchen,bmw,kombi,15.700,174.0,218,2014,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-525-d-xdrive-touring-aut-navi-xenon-pdc-ahk-diesel-grau-ce4ab485-fd22-42ae-ad48-68f2a8487bae
münchen,bmw,kombi,19.999,307.5,381,2013,Diesel,Automatik,Händler,3,Ja,https://www.autoscout24.de/angebote/bmw-550-touring-m550d-xdrive-euro-6-ahk-20-zoll-motortop-diesel-weiss-d357b508-bc48-4de0-b7f8-6d4a5b0fbe85
münchen,bmw,kombi,17.390,170.0,190,2015,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-520-d-t-aut-navi-leder-bi-xenon-head-up-hifi-eu6-diesel-schwarz-0f1ceccd-2160-481e-acc9-119add9a15db
münchen,bmw,kombi,19.900,80.0,192,2017,Benzin,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-220-220i-active-tourer-aut-benzin-schwarz-dd1d441c-5085-4ea8-b53c-acbea2c04cab
münchen,bmw,kombi,19.900,25.5,136,2017,Benzin,Schaltgetriebe,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-318-318i-touring-sport-line-benzin-braun-2d1de850-e43f-4397-aec7-fe5c0aa05884
münchen,bmw,kombi,15.900,139.3,190,2016,Diesel,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-520-520d-touring-diesel-schwarz-47e92c77-bbe7-4b28-8dfc-4d781b1b90da
münchen,bmw,kombi,17.990,125.0,163,2019,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-effic-dyn-advantage-touring-navi-led-sportsit-diesel-schwarz-08857a84-09be-40f7-b421-2e75971f15db
münchen,bmw,kombi,16.300,218.0,150,2015,Diesel,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-318-318d-touring-sport-line-diesel-schwarz-5679c29f-cd81-4844-ac77-bb57838c7068
münchen,bmw,kombi,16.690,129.8,184,2014,Diesel,Automatik,Händler,2,6 Monate,https://www.autoscout24.de/angebote/bmw-320-320d-touring-modern-line-lederxenonled-diesel-braun-7408dfeb-beec-40fd-a0d5-e0e4593c38d2
münchen,bmw,kombi,15.950,188.5,184,2015,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-f31-aut-sport-line-hud-harman-kardon-navi-keyless-diesel-weiss-6b20d68a-91c2-4dae-964e-0df54e6c97db
münchen,bmw,kombi,17.900,114.4,143,2013,Diesel,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/bmw-318-318d-touring-sportpaket-m-paket-navi-diesel-weiss-3cca125c-a169-4639-a990-2ff83fbd4bc7
münchen,bmw,kombi,15.200,129.7,150,2016,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-318-3er-318d-touring-diesel-silber-3a251a14-7a4e-480d-abb1-1c3731e3541a
münchen,bmw,kombi,15.200,200.77,224,2016,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-325-325d-touring-aut-sport-line-diesel-weiss-38f22add-0e08-4c16-96b2-e4aec737d0bf
münchen,bmw,kombi,18.500,51.5,150,2017,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-218-218d-active-tourer-aut-advantage-navi-diesel-blau-487a0296-4e00-4e3a-8ced-b35526a610bb
münchen,bmw,kombi,15.990,150.0,190,2016,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-touring-head-up-navi-led-diesel-b6878dfb-f0c9-41ce-9330-31c4fc845959
münchen,bmw,kombi,16.000,257.0,218,2013,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-525-525d-touring-sport-aut-diesel-schwarz-7f987903-f81c-4d35-97b4-65399f117f4f
münchen,bmw,kombi,19.990,137.0,190,2018,Diesel,Automatik,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-220-220d-active-tourer-aut-diesel-rot-83f61c93-ff49-414c-93d8-ae4b1daeb9ea
münchen,bmw,kombi,16.199,140.5,184,2015,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-sport-aut-diesel-grau-f709069f-ff18-4fe5-bf02-5084a85c86c1
münchen,bmw,kombi,16.450,203.0,258,2014,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-530-d-touring-xdrive-autom-naviprof-headup-leder-diesel-blau-aa5d8b69-464e-4ab0-b0a1-0c6431570fa6
münchen,bmw,kombi,16.400,145.5,190,2016,Diesel,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-advantage-diesel-weiss-c27bdaf7-f7ff-4d52-a708-f091a77e70e1
münchen,bmw,kombi,17.990,174.0,190,2016,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-aut-sport-line-diesel-weiss-db1b6c2b-a2a1-4112-8c64-8d83baaf9670
münchen,bmw,kombi,17.990,98.97,150,2019,Diesel,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-318-d-touring-1-hand-navi-led-s-heft-diesel-schwarz-27edfdaa-f29f-4142-b9b9-c3184832573a
münchen,bmw,kombi,19.900,175.0,258,2016,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-530-530xd-touring-aut-luxury-line-diesel-grau-668c3a97-0188-43ec-a267-2a42fdf372a0
münchen,bmw,kombi,18.499,147.4,218,2015,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-525-d-xdrive-aut-naviprof-rfk-shz-lordose-hifi-diesel-schwarz-cfb4a4f7-8d2f-451a-a58c-7579e6443646
münchen,bmw,kombi,16.999,248.0,313,2014,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-535-535d-touring-aut-diesel-weiss-40c983e9-4301-452c-8c67-008c0c9cbec0
münchen,bmw,kombi,16.800,156.2,184,2015,Diesel,Automatik,Privat,3,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-diesel-schwarz-635714af-dbbc-43ce-9ebf-ab9d7f4510cf
münchen,bmw,kombi,18.200,127.0,190,2017,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-xdrive-aut-luxury-line-diesel-silber-aea54817-adde-470a-9e41-f509d1e103e8
münchen,bmw,kombi,19.990,109.0,190,2017,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-touring-hud-leder-led-hifi-diesel-silber-c4dda985-952d-41c8-9e06-0d6fe514b9e4
münchen,bmw,kombi,19.490,104.92,136,2019,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-318-i-tr-sport-line-1-hand-navi-led-hud-s-heft-benzin-weiss-51f098c7-24df-4896-aa97-8e30a69e6e5a
münchen,bmw,kombi,16.999,168.0,190,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-da-touring-xdrive-sport-line-diesel-schwarz-a152d61d-97a3-42fe-a5c0-49d2c9786229
münchen,bmw,kombi,15.898,111.843,116,2018,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-316-316d-touring-advantage-navi-shz-pdc-led-tempomat-diesel-schwarz-52f479e0-0eef-4600-a005-ba6d8300f4be
münchen,bmw,kombi,18.890,150.0,184,2014,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-520-d-touring-2-hand-automatik-panorama-navi-diesel-grau-e19ead9e-ab7a-40b3-a160-db57e3660dc1
münchen,bmw,kombi,17.500,81.0,224,2017,Elektro/Benzin,-,Privat,,nan,https://www.autoscout24.de/angebote/bmw-225-225xe-iperformance-active-tourer-advantage-elektro-benzin-blau-efbc18e6-ff0e-491b-928f-a68a02cafd5a
münchen,bmw,kombi,19.400,80.587,136,2016,Sonstige,35 km,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-225-225xe-iperformance-active-tourer-sport-line-sonstige-silber-69ed5fe3-b34c-4749-a56c-f2002c3ab5a0
münchen,bmw,kombi,15.800,175.0,190,2017,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-aut-diesel-schwarz-983eebba-cc56-461a-acf9-b50e8a2acef7
münchen,bmw,kombi,19.999,196.0,218,2015,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-525-525d-touring-sport-aut-diesel-weiss-1c926efe-8e09-435d-aed0-28e1910e70b2
münchen,bmw,kombi,19.999,85.0,150,2017,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-218-218d-gran-tourer-xdrive-aut-advantage-diesel-weiss-c6303938-fd71-4960-afad-147ce8d2c298
münchen,bmw,kombi,15.490,182.0,190,2018,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-d-touring-xdrive-aut-acc-naviprof-komfzug-led-diesel-grau-c7cc8828-5aaf-423a-9f1d-b50f899a5fe7
münchen,bmw,kombi,16.500,194.0,190,2015,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-xdrive-sport-line-diesel-weiss-0e7ab8dd-892c-4e85-b5a4-4ef04d409630
münchen,bmw,kombi,18.500,46.0,116,2017,Diesel,Schaltgetriebe,Privat,3,nan,https://www.autoscout24.de/angebote/bmw-216-216d-active-tourer-diesel-weiss-65566063-68fd-418f-9fcf-690195a61b13
münchen,bmw,kombi,19.950,116.252,190,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-touring-aut-naviprof-led-rfkam-headup-acc-diesel-grau-b3325659-235e-4610-a399-bf8ce5c5da6d
münchen,bmw,kombi,17.900,122.2,190,2017,Diesel,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-advantage-dab-led-wlan-diesel-schwarz-507fddf9-8b8f-4f0e-a1ca-cb62b09bfbf1
münchen,bmw,kombi,18.400,109.164,190,2018,Diesel,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-320-touring-advantage-tempo-pdc-navi-led-diesel-schwarz-e207f0c1-cb0e-488c-a186-2e7d8df60275
münchen,bmw,kombi,17.000,136.0,184,2013,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-520-520d-touring-aut-diesel-silber-61e64a55-250e-4a3e-a2d4-374d1ec94a2e
münchen,bmw,kombi,19.999,148.5,190,2017,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-touring-advantage-garantie-diesel-schwarz-d1d4c174-ac2b-476b-8010-360c5e7f717d
münchen,bmw,kombi,19.999,46.823,150,2015,Diesel,Automatik,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-218-218d-active-tourer-diesel-weiss-d177f627-ee74-4b81-8c5b-c2c4c675e943
münchen,bmw,kombi,18.300,187.0,184,2014,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-520-520d-touring-aut-hud-m-paket-diesel-schwarz-15dd7099-584d-492f-8999-5782e1d54eb2
münchen,bmw,kombi,18.990,82.0,136,2017,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-218-i-gran-tourer-aut-advantage-navi-head-up-display-benzin-weiss-4d96d825-5a1c-417a-8a60-b0c39ea2168f
münchen,bmw,kombi,18.950,193.816,184,2013,Diesel,Automatik,Händler,2,1 Monate,https://www.autoscout24.de/angebote/bmw-520-d-bluetec-xdrive-4x4-steptronic-m-paket-diesel-weiss-74b55c36-82e6-4bc2-9b7b-a277e742c7d5
münchen,bmw,kombi,15.450,182.0,190,2017,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-520-d-touring-ahk-bi-xenon-navi-business-diesel-weiss-a9e42346-d194-4294-b633-87b528daeaed
münchen,bmw,kombi,19.950,94.7,150,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-d-touring-aut-advantage-navi-led-keyless-pdc-diesel-schwarz-5d019ecd-6340-49a8-9003-caf77e799d9f
münchen,bmw,kombi,19.900,119.0,190,2015,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-520-520d-touring-aut-luxury-line-diesel-schwarz-34d07f1c-1735-4845-9769-96046819c621
münchen,bmw,kombi,15.950,86.0,116,2017,Diesel,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-216-216d-active-tourer-sport-line-diesel-silber-c48a6f06-8b59-46b0-8e55-ad6a938eba1e
münchen,bmw,kombi,18.000,74.0,163,2014,Diesel,Schaltgetriebe,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-efficient-dynamics-edition-diesel-silber-3ec60dca-f125-4f36-b7e0-4d94f7308aaf
münchen,bmw,kombi,19.580,138.67,190,2018,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-320-d-touring-sport-line-shadow-led-hifi-kamera-diesel-grau-db592584-b150-4d9c-9f50-3f7855f6ce1c
münchen,bmw,kombi,18.150,190.0,190,2015,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-520-520d-touring-aut-diesel-schwarz-51eaaa9a-1754-4e23-bf8b-11f7a1b42230
münchen,bmw,kombi,17.950,156.0,163,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-touring-aut-effdyn-advantage-navi-led-hud-diesel-silber-7725a88e-536d-44fe-899d-193cbc563c1b
münchen,bmw,kombi,15.499,172.0,190,2016,Diesel,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/bmw-320-d-touring-automatik-headup-navi-sitzheizung-diesel-schwarz-2954238a-bbd0-4bcc-8300-f40a97933c09
münchen,bmw,kombi,15.800,206.0,218,2014,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-525-525d-touring-pano-hud-sitzbel-acc-19-diesel-schwarz-73c908ad-eebf-4130-8cd2-fde36d2088de
münchen,bmw,kombi,15.300,142.0,143,2015,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-318-318d-tour-aut-vb-tuev-bremse-vo-hi-neu-diesel-schwarz-208a1354-3d2e-44d4-8ade-510aefda4696
münchen,bmw,kombi,18.499,202.0,258,2015,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-330-3er-330d-touring-sport-aut-blue-performance-sport-diesel-blau-0c1cd32a-0195-4b5a-91ca-6c6ae6dfe7f4
münchen,bmw,kombi,17.850,166.0,190,2016,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-aut-m-sport-diesel-schwarz-53d04d8d-e1d1-40b1-824e-9e50e26119e5
münchen,bmw,kombi,16.390,200.0,190,2016,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-320-d-t-aut-m-sportpaket-navi-led-shz-pdc-eu6-diesel-grau-6f32df46-c566-470b-b264-450d2771a06e
münchen,bmw,kombi,18.900,101.323,150,2018,Diesel,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-318-318d-touring-diesel-schwarz-653ae833-32de-44b9-8ac9-c84343111fc1
münchen,bmw,kombi,17.900,80.0,150,2017,Diesel,Schaltgetriebe,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-218-218d-active-tourer-advantage-diesel-weiss-9f70cb8a-330f-42a9-8c2c-b2086a2b04ae
münchen,bmw,kombi,18.400,76.5,136,2018,Benzin,Schaltgetriebe,Privat,,nan,https://www.autoscout24.de/angebote/bmw-318-318i-touring-benzin-schwarz-f6a370e3-86fd-470d-940f-14d1e3821f1e
münchen,bmw,kombi,18.300,89.35,150,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-218-218d-active-tourer-aut-led-navi-parkassistent-diesel-blau-bd37b136-2f16-4396-a8fc-2582b5684a74
münchen,bmw,kombi,16.988,199.874,218,2013,Diesel,Automatik,Privat,3,nan,https://www.autoscout24.de/angebote/bmw-525-d-touring-aut-standheizung-headup-grossenavi-diesel-braun-793d9855-242a-40e9-a550-fc0652742bd0
münchen,bmw,kombi,19.300,124.0,150,2017,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-318-318d-touring-aut-diesel-schwarz-4224b145-83c7-45bc-bee2-ebe3470e610c
münchen,bmw,kombi,18.600,61.05,136,2018,Elektro/Benzin,-,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-225-225xe-iperformance-active-tourer-elektro-benzin-schwarz-c47099d8-2883-45b7-92fa-0da4db6cc039
münchen,bmw,kombi,16.590,217.95,184,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-320i-touring-aut-m-lm18-nav-led-bmw-scheckheft-benzin-weiss-18288a5f-71d9-4942-9d53-1744498b126e
münchen,bmw,kombi,19.590,13.5,109,2020,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-216-216i-active-tourer-benzin-rot-7905c30a-883a-4d84-84d8-0f346a886e21
münchen,bmw,kombi,17.770,146.525,150,2019,Diesel,Automatik,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-318-d-touring-led-navi-bus-tempomat-diesel-silber-c2061f04-023d-4591-b7d4-2d68fad1d707
münchen,bmw,kombi,19.324,74.7,224,2018,Elektro/Benzin,-,Händler,2,Ja,https://www.autoscout24.de/angebote/bmw-225-225xe-active-tourer-2-j-garantie-bei-bmw-hofmann-elektro-benzin-schwarz-05c2411e-6ed1-43f6-8987-6b81afb3d90d
münchen,bmw,kombi,19.999,39.98,109,2019,Benzin,Schaltgetriebe,Privat,1,nan,https://www.autoscout24.de/angebote/bmw-216-216i-gran-tourer-sportl-leder-winter-benzin-schwarz-2a987e0c-3ce7-4e66-8c5c-92c3676672af
